Date,Qrate,Rain,TAir
2014-08-11 19:00:00,0.0066,0.0,15.76333333
2014-08-11 20:00:00,0.0067,0.0,15.50416667
2014-08-11 21:00:00,0.0067,0.0,15.495
2014-08-11 22:00:00,0.0067,0.0,15.62916667
2014-08-11 23:00:00,0.0067,0.0,15.49583333
2014-08-12 00:00:00,0.0067,0.0,15.24333333
2014-08-12 01:00:00,0.0066,0.0,14.4575
2014-08-12 02:00:00,0.0066,0.0,12.69
2014-08-12 03:00:00,0.0066,0.0,13.36833333
2014-08-12 04:00:00,0.0064,0.0,14.56583333
2014-08-12 05:00:00,0.0064,0.0,15.15333333
2014-08-12 06:00:00,0.0064,0.0,15.45083333
2014-08-12 07:00:00,0.0064,0.0,15.87333333
2014-08-12 08:00:00,0.0064,0.0,16.0775
2014-08-12 09:00:00,0.0064,0.0,16.4725
2014-08-12 10:00:00,0.0063,0.0,16.96166667
2014-08-12 11:00:00,0.0063,0.0,17.71583333
2014-08-12 12:00:00,0.0062,0.0,17.52333333
2014-08-12 13:00:00,0.0061,0.0,18.2675
2014-08-12 14:00:00,0.0061,0.0,18.07083333
2014-08-12 15:00:00,0.006,0.0,18.89333333
2014-08-12 16:00:00,0.0061,0.0,18.28166667
2014-08-12 17:00:00,0.0061,0.0,17.59416667
2014-08-12 18:00:00,0.0062,0.0,16.86583333
2014-08-12 19:00:00,0.0063,0.0,16.06083333
2014-08-12 20:00:00,0.0063,0.0,15.33083333
2014-08-12 21:00:00,0.0063,0.0,15.1475
2014-08-12 22:00:00,0.0064,0.0,15.35083333
2014-08-12 23:00:00,0.0064,0.0,15.55833333
2014-08-13 00:00:00,0.0064,0.0,15.665
2014-08-13 01:00:00,0.0064,0.0,15.56
2014-08-13 02:00:00,0.0063,0.0,13.93833333
2014-08-13 03:00:00,0.0063,0.0,13.44833333
2014-08-13 04:00:00,0.0063,0.0,13.06916667
2014-08-13 05:00:00,0.0063,0.0,11.67333333
2014-08-13 06:00:00,0.0061,0.0,13.99333333
2014-08-13 07:00:00,0.0061,0.0,14.71166667
2014-08-13 08:00:00,0.0061,0.0,14.92333333
2014-08-13 09:00:00,0.0061,0.0,16.95833333
2014-08-13 10:00:00,0.0061,0.0,17.995
2014-08-13 11:00:00,0.006,0.0,18.915
2014-08-13 12:00:00,0.0059,0.0,19.59083333
2014-08-13 13:00:00,0.0058,0.0,19.26916667
2014-08-13 14:00:00,0.0057,0.0,19.57083333
2014-08-13 15:00:00,0.0057,0.0,19.91333333
2014-08-13 16:00:00,0.0057,0.0,19.64666667
2014-08-13 17:00:00,0.0057,0.0,19.61583333
2014-08-13 18:00:00,0.0058,0.0,19.35166667
2014-08-13 19:00:00,0.0059,0.0,17.63416667
2014-08-13 20:00:00,0.006,0.0,15.195
2014-08-13 21:00:00,0.006,0.0,12.73583333
2014-08-13 22:00:00,0.006,0.0,11.54
2014-08-13 23:00:00,0.006,0.0,10.95333333
2014-08-14 00:00:00,0.0059,0.0,10.9525
2014-08-14 01:00:00,0.0058,0.0,10.56833333
2014-08-14 02:00:00,0.0058,0.0,9.8575
2014-08-14 03:00:00,0.0057,0.0,9.486666667
2014-08-14 04:00:00,0.0057,0.0,9.183333333
2014-08-14 05:00:00,0.0055,0.0,8.71
2014-08-14 06:00:00,0.0055,0.0,8.211916667
2014-08-14 07:00:00,0.0055,0.0,10.315
2014-08-14 08:00:00,0.0054,0.0,15.13583333
2014-08-14 09:00:00,0.0054,0.0,16.7025
2014-08-14 10:00:00,0.0054,0.0,17.8675
2014-08-14 11:00:00,0.0052,0.0,18.54
2014-08-14 12:00:00,0.0052,0.0,18.73583333
2014-08-14 13:00:00,0.0051,0.4,18.32916667
2014-08-14 14:00:00,0.005,0.0,18.135
2014-08-14 15:00:00,0.0049,0.0,16.86083333
2014-08-14 16:00:00,0.005,0.0,17.08083333
2014-08-14 17:00:00,0.0051,0.0,17.12583333
2014-08-14 18:00:00,0.0052,0.0,17.78666667
2014-08-14 19:00:00,0.0054,0.0,17.18166667
2014-08-14 20:00:00,0.0054,0.0,15.37083333
2014-08-14 21:00:00,0.0054,0.0,12.885
2014-08-14 22:00:00,0.0054,0.0,11.84833333
2014-08-14 23:00:00,0.0054,0.0,11.19166667
2014-08-15 00:00:00,0.0053,0.0,11.3275
2014-08-15 01:00:00,0.0052,0.0,10.93916667
2014-08-15 02:00:00,0.0051,0.0,10.4375
2014-08-15 03:00:00,0.0051,0.0,10.0925
2014-08-15 04:00:00,0.0049,0.0,11.68916667
2014-08-15 05:00:00,0.0049,0.0,12.67333333
2014-08-15 06:00:00,0.0048,0.0,12.36083333
2014-08-15 07:00:00,0.0048,0.0,12.6225
2014-08-15 08:00:00,0.0048,0.0,14.26916667
2014-08-15 09:00:00,0.0048,0.0,15.42833333
2014-08-15 10:00:00,0.0046,0.2,15.82833333
2014-08-15 11:00:00,0.0046,0.0,16.275
2014-08-15 12:00:00,0.0045,0.0,16.69666667
2014-08-15 13:00:00,0.0045,0.0,16.85166667
2014-08-15 14:00:00,0.0044,0.0,16.64333333
2014-08-15 15:00:00,0.0044,0.0,16.40333333
2014-08-15 16:00:00,0.0044,0.0,16.7925
2014-08-15 17:00:00,0.0043,0.0,18.14
2014-08-15 18:00:00,0.0042,0.0,18.3175
2014-08-15 19:00:00,0.0043,0.0,16.75333333
2014-08-15 20:00:00,0.0044,0.0,16.24166667
2014-08-15 21:00:00,0.0044,0.0,14.4275
2014-08-15 22:00:00,0.0044,0.0,13.44833333
2014-08-15 23:00:00,0.0044,0.0,12.51833333
2014-08-16 00:00:00,0.0045,0.0,11.88083333
2014-08-16 01:00:00,0.0045,0.0,12.55916667
2014-08-16 02:00:00,0.0045,0.0,13.0525
2014-08-16 03:00:00,0.0044,0.0,13.7275
2014-08-16 04:00:00,0.0044,0.0,14.06
2014-08-16 05:00:00,0.0042,0.0,14.25583333
2014-08-16 06:00:00,0.0042,0.0,14.465
2014-08-16 07:00:00,0.0042,0.0,15.16166667
2014-08-16 08:00:00,0.0041,0.0,16.33666667
2014-08-16 09:00:00,0.0041,0.0,17.1275
2014-08-16 10:00:00,0.0039,0.0,18.29416667
2014-08-16 11:00:00,0.0039,0.0,18.79833333
2014-08-16 12:00:00,0.0039,0.0,19.935
2014-08-16 13:00:00,0.0039,0.0,20.2125
2014-08-16 14:00:00,0.0039,0.0,20.83833333
2014-08-16 15:00:00,0.0038,0.0,20.36
2014-08-16 16:00:00,0.0038,0.0,18.3925
2014-08-16 17:00:00,0.0038,0.0,17.33083333
2014-08-16 18:00:00,0.0039,0.0,17.46916667
2014-08-16 19:00:00,0.0039,0.0,16.33
2014-08-16 20:00:00,0.004,0.0,15.99166667
2014-08-16 21:00:00,0.0041,0.0,15.57666667
2014-08-16 22:00:00,0.0041,0.0,13.52333333
2014-08-16 23:00:00,0.0041,0.0,11.90083333
2014-08-17 00:00:00,0.0039,0.0,12.03416667
2014-08-17 01:00:00,0.0039,0.0,12.26333333
2014-08-17 02:00:00,0.0039,0.0,10.3725
2014-08-17 03:00:00,0.0039,0.0,8.926666667
2014-08-17 04:00:00,0.0038,0.0,8.429166667
2014-08-17 05:00:00,0.0036,0.0,9.2425
2014-08-17 06:00:00,0.0036,0.0,8.696666667
2014-08-17 07:00:00,0.0036,0.0,10.84333333
2014-08-17 08:00:00,0.0036,0.0,15.95
2014-08-17 09:00:00,0.0036,0.0,18.075
2014-08-17 10:00:00,0.0035,0.0,18.50833333
2014-08-17 11:00:00,0.0035,0.0,18.98833333
2014-08-17 12:00:00,0.0035,0.0,19.1125
2014-08-17 13:00:00,0.0033,0.2,19.26416667
2014-08-17 14:00:00,0.0032,0.2,19.07416667
2014-08-17 15:00:00,0.0031,0.2,19.37583333
2014-08-17 16:00:00,0.003,0.0,18.61166667
2014-08-17 17:00:00,0.0029,0.4,18.50333333
2014-08-17 18:00:00,0.0029,0.4,17.10583333
2014-08-17 19:00:00,0.003,0.6,16.13666667
2014-08-17 20:00:00,0.003,0.2,15.44166667
2014-08-17 21:00:00,0.0032,0.2,14.15583333
2014-08-17 22:00:00,0.0032,0.0,13.29833333
2014-08-17 23:00:00,0.0032,0.0,11.74083333
2014-08-18 00:00:00,0.0032,0.0,11.46
2014-08-18 01:00:00,0.0033,0.0,10.90666667
2014-08-18 02:00:00,0.0032,0.0,10.9025
2014-08-18 03:00:00,0.0032,0.4,11.76583333
2014-08-18 04:00:00,0.003,0.0,11.93833333
2014-08-18 05:00:00,0.003,0.0,11.8475
2014-08-18 06:00:00,0.003,0.0,11.82
2014-08-18 07:00:00,0.0029,0.0,12.85416667
2014-08-18 08:00:00,0.0029,0.0,16.44166667
2014-08-18 09:00:00,0.0029,0.0,18.165
2014-08-18 10:00:00,0.0029,0.0,18.82916667
2014-08-18 11:00:00,0.0029,0.0,19.04666667
2014-08-18 12:00:00,0.0029,0.0,18.45916667
2014-08-18 13:00:00,0.0029,0.0,17.94166667
2014-08-18 14:00:00,0.0029,0.0,17.5825
2014-08-18 15:00:00,0.0029,0.0,17.12583333
2014-08-18 16:00:00,0.0029,0.0,16.9
2014-08-18 17:00:00,0.003,0.0,16.875
2014-08-18 18:00:00,0.003,0.0,16.58083333
2014-08-18 19:00:00,0.0032,0.0,16.33583333
2014-08-18 20:00:00,0.0032,0.0,15.46583333
2014-08-18 21:00:00,0.0033,0.0,15.19416667
2014-08-18 22:00:00,0.0034,0.0,15.045
2014-08-18 23:00:00,0.0034,0.0,14.85333333
2014-08-19 00:00:00,0.0034,0.0,14.19
2014-08-19 01:00:00,0.0033,0.0,13.86333333
2014-08-19 02:00:00,0.0034,0.0,13.28916667
2014-08-19 03:00:00,0.0035,0.0,11.1425
2014-08-19 04:00:00,0.0035,0.0,10.12083333
2014-08-19 05:00:00,0.0033,0.0,9.9525
2014-08-19 06:00:00,0.0033,0.0,10.635
2014-08-19 07:00:00,0.0033,0.0,12.65166667
2014-08-19 08:00:00,0.0033,0.0,13.01
2014-08-19 09:00:00,0.0033,0.0,13.22416667
2014-08-19 10:00:00,0.0033,0.0,13.9475
2014-08-19 11:00:00,0.0033,0.0,15.04416667
2014-08-19 12:00:00,0.0033,0.0,16.41
2014-08-19 13:00:00,0.0032,0.0,16.37666667
2014-08-19 14:00:00,0.0031,0.0,16.67916667
2014-08-19 15:00:00,0.003,0.0,17.13416667
2014-08-19 16:00:00,0.003,0.0,17.11833333
2014-08-19 17:00:00,0.0029,0.0,16.87166667
2014-08-19 18:00:00,0.0029,0.0,16.05083333
2014-08-19 19:00:00,0.003,0.0,14.89666667
2014-08-19 20:00:00,0.0031,0.0,13.40583333
2014-08-19 21:00:00,0.0032,0.0,10.40666667
2014-08-19 22:00:00,0.0032,0.0,9.020833333
2014-08-19 23:00:00,0.0032,0.0,8.451833333
2014-08-20 00:00:00,0.0032,0.0,7.555583333
2014-08-20 01:00:00,0.0032,0.0,6.41025
2014-08-20 02:00:00,0.003,0.0,6.068333333
2014-08-20 03:00:00,0.003,0.0,6.559333333
2014-08-20 04:00:00,0.0029,0.0,6.80675
2014-08-20 05:00:00,0.0029,0.0,7.171333333
2014-08-20 06:00:00,0.0028,0.0,9.136666667
2014-08-20 07:00:00,0.0027,0.0,11.21666667
2014-08-20 08:00:00,0.0027,0.0,13.01083333
2014-08-20 09:00:00,0.0027,0.0,14.27166667
2014-08-20 10:00:00,0.0027,0.0,14.625
2014-08-20 11:00:00,0.0027,0.0,15.14833333
2014-08-20 12:00:00,0.0026,0.0,16.11666667
2014-08-20 13:00:00,0.0026,0.0,16.09166667
2014-08-20 14:00:00,0.0026,0.0,15.75166667
2014-08-20 15:00:00,0.0026,0.0,15.52583333
2014-08-20 16:00:00,0.0025,0.0,15.30333333
2014-08-20 17:00:00,0.0024,0.0,15.2725
2014-08-20 18:00:00,0.0024,0.0,14.57583333
2014-08-20 19:00:00,0.0026,0.0,13.95416667
2014-08-20 20:00:00,0.0026,0.0,13.35083333
2014-08-20 21:00:00,0.0027,0.0,10.87916667
2014-08-20 22:00:00,0.0027,0.0,10.81833333
2014-08-20 23:00:00,0.0027,0.0,9.504166667
2014-08-21 00:00:00,0.0027,0.0,8.620833333
2014-08-21 01:00:00,0.0027,0.0,8.618333333
2014-08-21 02:00:00,0.0027,0.0,9.775833333
2014-08-21 03:00:00,0.0027,0.0,9.781666667
2014-08-21 04:00:00,0.0026,0.0,9.704166667
2014-08-21 05:00:00,0.0026,0.0,9.245833333
2014-08-21 06:00:00,0.0026,0.0,9.54
2014-08-21 07:00:00,0.0026,0.0,9.918333333
2014-08-21 08:00:00,0.0026,0.0,12.9625
2014-08-21 09:00:00,0.0025,0.0,15.66916667
2014-08-21 10:00:00,0.0025,0.0,16.50416667
2014-08-21 11:00:00,0.0024,0.0,16.525
2014-08-21 12:00:00,0.0024,0.0,17.95083333
2014-08-21 13:00:00,0.0024,0.0,17.7875
2014-08-21 14:00:00,0.0024,0.0,17.82166667
2014-08-21 15:00:00,0.0023,0.0,18.76083333
2014-08-21 16:00:00,0.0023,0.0,18.375
2014-08-21 17:00:00,0.0023,0.0,18.01
2014-08-21 18:00:00,0.0023,0.0,17.44166667
2014-08-21 19:00:00,0.0023,0.0,15.5675
2014-08-21 20:00:00,0.0023,0.0,13.22666667
2014-08-21 21:00:00,0.0024,0.0,10.27666667
2014-08-21 22:00:00,0.0024,0.0,8.975
2014-08-21 23:00:00,0.0024,0.0,8.3525
2014-08-22 00:00:00,0.0024,0.0,8.278166667
2014-08-22 01:00:00,0.0024,0.0,7.864833333
2014-08-22 02:00:00,0.0023,0.0,7.763
2014-08-22 03:00:00,0.0023,0.0,7.415833333
2014-08-22 04:00:00,0.0023,0.0,7.238583333
2014-08-22 05:00:00,0.0023,0.0,6.781
2014-08-22 06:00:00,0.0022,0.0,6.98675
2014-08-22 07:00:00,0.0022,0.0,8.166
2014-08-22 08:00:00,0.0022,0.0,12.27416667
2014-08-22 09:00:00,0.0022,0.0,15.2225
2014-08-22 10:00:00,0.0022,0.0,17.0125
2014-08-22 11:00:00,0.0022,0.0,18.10166667
2014-08-22 12:00:00,0.0022,0.0,18.62833333
2014-08-22 13:00:00,0.0022,0.0,18.32833333
2014-08-22 14:00:00,0.0022,0.0,18.61
2014-08-22 15:00:00,0.0022,0.0,20.0925
2014-08-22 16:00:00,0.0022,0.0,20.59
2014-08-22 17:00:00,0.0022,0.0,20.53666667
2014-08-22 18:00:00,0.0022,0.0,18.94666667
2014-08-22 19:00:00,0.0022,0.0,17.07833333
2014-08-22 20:00:00,0.0022,0.0,15.11916667
2014-08-22 21:00:00,0.0022,0.0,12.36333333
2014-08-22 22:00:00,0.0022,0.0,10.91416667
2014-08-22 23:00:00,0.0022,0.0,11.21
2014-08-23 00:00:00,0.0022,0.0,11.045
2014-08-23 01:00:00,0.0022,0.0,11.15833333
2014-08-23 02:00:00,0.0022,0.0,12.33166667
2014-08-23 03:00:00,0.0022,0.0,11.94083333
2014-08-23 04:00:00,0.0022,0.0,11.65166667
2014-08-23 05:00:00,0.0022,0.0,11.38
2014-08-23 06:00:00,0.0022,0.0,11.88833333
2014-08-23 07:00:00,0.0022,0.0,13.76333333
2014-08-23 08:00:00,0.0022,0.0,15.23083333
2014-08-23 09:00:00,0.0022,0.0,16.21166667
2014-08-23 10:00:00,0.0022,0.0,17.31916667
2014-08-23 11:00:00,0.0022,0.0,18.57666667
2014-08-23 12:00:00,0.0022,0.0,19.50833333
2014-08-23 13:00:00,0.0022,0.0,19.69833333
2014-08-23 14:00:00,0.0022,0.0,19.84
2014-08-23 15:00:00,0.0022,0.0,19.78833333
2014-08-23 16:00:00,0.0022,0.0,18.71583333
